"rabs","n","alpha","rsgn","smoothed","plot","subj_id","weights","correct","log_time"
0.9,48,-2.94443897916644,1,0,0,80,1,1,4.234106511
0.5,96,-2.94443897916644,1,0,0,39,1,1,3.526360518
0.3,96,-2.94443897916644,1,0,1,156,1,0,2.639057339
0.7,12,-2.94443897916644,1,0,0,104,1,0,3.295836867
0.9,12,-2.94443897916644,1,0,1,58,1,1,5.056245807
0.5,96,-2.94443897916644,1,1,0,50,1,1,2.708050183
0.9,12,-2.94443897916644,0,0,0,104,1,0,2.833213356
0.7,48,-2.94443897916644,0,0,1,18,1,1,3.610917909
0.7,96,-2.94443897916644,0,1,1,69,1,1,3.526360518
0.9,96,-2.94443897916644,1,1,1,140,1,1,3.332204519
0.7,96,-2.94443897916644,1,0,0,39,1,0,3.737669628
0.3,96,-2.94443897916644,0,1,0,50,1,0,2.833213356
0.5,96,-2.94443897916644,0,1,1,18,1,1,2.995732256
0.9,48,-2.94443897916644,0,0,1,58,1,1,3.332204519
0.7,12,-2.94443897916644,1,0,0,50,1,0,2.708050225
0.5,12,-2.94443897916644,1,0,1,140,1,0,2.77258872
0.9,96,-2.94443897916644,1,0,0,50,1,1,2.197224602
0.7,96,-2.94443897916644,1,1,1,69,1,1,3.496507567
0.3,96,-2.94443897916644,1,0,0,50,1,1,2.639057339
0.9,48,-2.94443897916644,0,0,1,50,1,1,1.791759493
0.3,48,-2.94443897916644,0,0,0,13,1,0,4.812184354
0.7,24,-2.94443897916644,0,0,0,39,1,0,4.317488113
0.3,96,-2.94443897916644,1,0,1,140,1,0,3.583518928
0.7,24,-2.94443897916644,1,0,1,50,1,1,2.484906674
0.3,24,-2.94443897916644,0,0,1,50,1,0,2.197224602
0.9,48,-2.94443897916644,1,0,1,50,1,1,1.945910203
0.7,48,-2.94443897916644,1,0,0,39,1,1,3.178053828
0.3,12,-2.94443897916644,1,0,1,140,1,0,3.295836867
0.9,24,-2.94443897916644,1,0,1,50,1,1,2.197224602
0.5,96,-2.94443897916644,1,0,1,69,1,1,3.931825632
0.9,12,-2.94443897916644,0,0,1,140,1,0,2.995732287
0.3,96,-2.94443897916644,1,0,1,69,1,0,3.583518945
0.7,48,-2.94443897916644,1,0,0,140,1,0,3.091042458
0.7,96,-2.94443897916644,0,0,0,140,1,0,2.890371782
0.3,48,-2.94443897916644,0,0,0,140,1,0,2.397895278
0.7,96,-2.94443897916644,0,1,0,13,1,1,4.905274779
0.7,48,-2.94443897916644,0,0,0,140,1,0,3.135494231
0.3,96,-2.94443897916644,0,1,1,69,1,0,4.356708827
0.9,24,-2.94443897916644,0,0,0,140,1,0,2.639057339
0.5,48,-2.94443897916644,0,0,0,58,1,0,5.451038455
0.9,24,-2.94443897916644,0,0,0,140,1,0,4.04305127
0.7,48,-2.94443897916644,0,0,0,69,1,1,4.406719243
0.7,96,-2.94443897916644,0,1,0,69,1,0,4.465908121
0.5,96,-2.94443897916644,0,0,0,49,1,0,2.484906621
0.5,48,-2.94443897916644,0,0,0,49,1,0,2.484906674
0.9,48,-2.94443897916644,1,1,0,69,1,0,3.401197364
0.9,96,-2.94443897916644,0,1,1,13,1,1,5.521460918
0.9,96,-2.94443897916644,0,1,0,49,1,0,3.044522432
0.9,24,-2.94443897916644,1,0,1,13,1,1,2.302585075
0.7,48,-2.94443897916644,1,1,0,69,1,1,3.526360518
0.3,24,-2.94443897916644,0,0,0,49,1,0,3.044522462
0.7,24,-2.94443897916644,1,0,0,49,1,1,2.07944154
0.5,96,-2.94443897916644,1,1,1,13,1,0,3.526360518
0.7,96,-2.94443897916644,0,1,1,49,1,1,2.197224602
0.3,12,-2.94443897916644,1,0,0,58,1,0,5.488937726
0.5,24,-2.94443897916644,1,0,1,49,1,0,2.708050225
0.7,48,-2.94443897916644,1,1,1,49,1,1,2.07944154
0.3,24,-2.94443897916644,1,0,1,49,1,0,2.708050183
0.3,96,-2.94443897916644,0,0,1,18,1,0,6.28971557
0.5,48,-2.94443897916644,1,0,1,13,1,1,3.951243723
0.9,48,-2.94443897916644,1,1,1,49,1,1,2.197224602
0.9,96,-2.94443897916644,0,0,1,13,1,1,2.397895278
0.7,96,-2.94443897916644,0,0,1,105,1,1,2.484906621
0.9,24,-2.94443897916644,0,0,0,58,1,1,4.204692619
0.5,96,-2.94443897916644,0,0,1,18,0.5,0,3.526360518
0.5,96,-2.94443897916644,0,0,1,18,0.5,0,3.526360518
0.7,12,-2.94443897916644,1,0,1,105,1,0,2.944438981
0.3,12,-2.94443897916644,0,0,1,18,0.5,0,3.044522432
0.3,12,-2.94443897916644,0,0,1,18,0.5,0,3.044522432
0.3,12,-2.94443897916644,1,0,1,105,1,0,2.564949397
0.5,48,-2.94443897916644,1,0,1,105,1,1,2.07944154
0.9,48,-2.94443897916644,0,0,1,105,1,1,1.791759493
0.5,24,-2.94443897916644,1,0,0,69,1,0,5.023880519
0.9,48,-2.94443897916644,1,1,0,107,1,1,4.110873861
0.5,96,-2.94443897916644,0,1,0,58,1,1,3.951243723
0.7,96,-2.94443897916644,0,0,0,105,1,0,2.890371747
0.5,96,-2.94443897916644,0,0,0,105,1,0,1.791759493
0.7,24,-2.94443897916644,1,0,0,58,1,1,3.850147608
0.5,96,-2.94443897916644,0,0,0,105,1,0,3.135494231
0.3,96,-2.94443897916644,1,1,0,105,1,0,2.639057339
0.9,24,-2.94443897916644,0,0,0,107,1,0,4.0253517
0.5,96,-2.94443897916644,1,0,0,105,1,0,2.302585075
0.3,48,-2.94443897916644,1,1,0,18,0.5,0,4.804021046
0.3,48,-2.94443897916644,1,1,0,18,0.5,0,4.804021046
0.5,48,-2.94443897916644,0,0,0,107,1,0,4.007333179
0.9,96,-2.94443897916644,0,0,0,107,1,0,4.369447856
0.7,12,-2.94443897916644,0,0,1,37,1,0,3.555348062
0.7,48,-2.94443897916644,0,0,0,107,1,0,4.543294782
0.3,96,-2.94443897916644,1,0,1,37,1,0,3.610917909
0.7,48,-2.94443897916644,1,1,1,37,1,0,2.995732256
0.3,24,-2.94443897916644,1,0,1,107,1,0,4.369447856
0.5,48,-2.94443897916644,0,1,1,37,1,1,3.178053828
0.5,48,-2.94443897916644,1,1,0,160,1,1,4.976733747
0.3,96,-2.94443897916644,0,0,1,37,1,0,3.433987195
0.5,48,-2.94443897916644,1,0,0,37,1,0,3.135494204
0.3,24,-2.94443897916644,0,0,1,107,1,0,4.343805427
0.3,48,-2.94443897916644,1,0,0,37,1,0,2.484906621
0.9,48,-2.94443897916644,0,0,0,37,1,0,2.484906674
0.7,96,-2.94443897916644,1,1,0,37,1,0,2.77258872
0.3,24,-2.94443897916644,0,0,1,107,1,0,4.060443017
0.9,96,-2.94443897916644,1,1,0,198,1,1,2.708050225
0.9,24,-2.94443897916644,0,0,0,37,1,0,3.25809653
0.3,12,-2.94443897916644,0,0,1,202,1,0,4.204692619
0.9,24,-2.94443897916644,1,0,0,198,0.5,1,3.465735901
0.9,24,-2.94443897916644,1,0,0,198,0.5,0,3.465735901
0.9,24,-2.94443897916644,0,0,0,160,1,0,5.010635293
0.3,24,-2.94443897916644,0,0,1,107,0.5,0,4.248495242
0.3,24,-2.94443897916644,0,0,1,107,0.5,0,4.248495242
0.9,12,-2.94443897916644,0,0,0,78,1,0,4.672828834
0.3,96,-2.94443897916644,1,0,1,202,1,0,4.007333179
0.5,24,-2.94443897916644,0,0,1,107,0.5,0,4.499809674
0.5,24,-2.94443897916644,0,0,1,107,0.5,0,4.499809674
0.9,96,-2.94443897916644,0,1,1,202,1,1,3.433987215
0.5,48,-2.94443897916644,1,1,1,202,1,0,3.367295825
0.7,12,-2.94443897916644,0,0,0,160,1,0,4.962844627
0.7,48,-2.94443897916644,1,1,1,202,1,1,2.995732287
0.9,12,-2.94443897916644,1,0,0,143,1,1,7.467371067
0.9,48,-2.94443897916644,0,0,0,202,1,0,3.610917909
0.5,96,-2.94443897916644,0,0,0,198,1,0,4.770684624
0.5,96,-2.94443897916644,1,0,0,202,1,0,2.833213356
0.3,12,-2.94443897916644,1,0,0,160,1,0,4.442651261
0.7,48,-2.94443897916644,0,1,0,143,1,1,3.496507548
0.9,96,-2.94443897916644,1,1,0,198,1,1,3.663561654
0.5,96,-2.94443897916644,1,1,0,202,1,0,3.218875832
0.5,96,-2.94443897916644,0,1,0,78,0.5,0,5.247024074
0.5,96,-2.94443897916644,0,1,0,78,0.5,0,5.247024074
0.7,24,-2.94443897916644,1,0,0,202,1,1,3.25809653
0.3,12,-2.94443897916644,0,0,0,143,1,0,3.71357207
0.9,48,-2.94443897916644,1,1,0,160,1,1,3.988984047
0.3,12,-2.94443897916644,1,0,0,202,1,0,2.890371782
0.7,12,-2.94443897916644,1,0,1,198,1,0,3.951243723
0.5,96,-2.94443897916644,0,0,0,143,0.5,0,3.891820288
0.5,96,-2.94443897916644,0,0,0,143,0.5,0,3.891820288
0.3,96,-2.94443897916644,1,1,1,198,1,0,3.688879452
0.7,12,-2.94443897916644,1,0,1,160,1,0,4.406719251
0.7,96,-2.94443897916644,0,1,0,143,1,1,3.663561654
0.5,96,-2.94443897916644,1,0,0,78,1,0,4.73619845
0.9,24,-2.94443897916644,1,0,1,143,1,1,2.77258872
0.3,96,-2.94443897916644,0,1,1,198,1,0,3.367295847
0.9,96,-2.94443897916644,0,1,1,143,1,1,2.708050225
0.9,96,-2.94443897916644,0,0,1,198,1,1,2.56494935
0.3,96,-2.94443897916644,0,1,1,36,1,0,2.833213356
0.9,48,-2.94443897916644,1,0,1,143,1,1,2.944438981
0.5,48,-2.94443897916644,1,1,1,198,1,1,2.77258872
0.9,48,-2.94443897916644,0,1,0,48,1,0,4.521788578
0.9,96,-2.94443897916644,1,1,1,198,1,1,2.07944154
0.3,96,-2.94443897916644,1,0,1,36,1,0,3.610917909
0.9,24,-2.94443897916644,0,0,1,198,1,0,2.944438981
0.3,48,-2.94443897916644,1,1,1,143,0.5,0,3.931825632
0.3,48,-2.94443897916644,1,1,1,143,0.5,0,3.931825632
0.5,96,-2.94443897916644,0,1,0,78,1,0,4.73619845
0.9,12,-2.94443897916644,1,0,1,143,1,1,2.56494935
0.7,96,-2.94443897916644,0,1,1,36,1,1,3.295836867
0.5,96,-2.94443897916644,1,0,1,198,1,1,2.995732287
0.3,48,-2.94443897916644,1,0,1,160,1,0,5.010635293
0.7,48,-2.94443897916644,1,1,1,36,1,1,2.890371782
0.3,12,-2.94443897916644,0,0,1,91,1,0,4.454347296
0.9,96,-2.94443897916644,1,0,0,48,1,1,3.970291922
0.9,48,-2.94443897916644,1,1,1,36,1,1,2.56494935
0.9,48,-2.94443897916644,0,1,0,198,1,1,3.931825632
0.3,24,-2.94443897916644,1,0,0,36,1,0,2.995732256
0.9,48,-2.94443897916644,0,1,1,198,1,1,2.302585075
0.7,96,-2.94443897916644,1,1,0,48,1,1,3.526360518
0.7,48,-2.94443897916644,1,1,0,36,1,0,2.56494935
0.5,48,-2.94443897916644,0,1,1,160,1,0,4.406719251
0.5,12,-2.94443897916644,0,0,0,36,1,0,2.995732287
0.5,12,-2.94443897916644,1,0,0,36,1,0,2.397895221
0.3,48,-2.94443897916644,0,0,0,198,1,0,3.988984047
0.9,48,-2.94443897916644,0,1,0,78,0.5,0,4.043051259
0.9,48,-2.94443897916644,0,1,0,78,0.5,1,4.043051259
0.9,12,-2.94443897916644,1,0,1,160,1,1,3.401197385
0.7,12,-2.94443897916644,1,0,0,36,1,0,2.890371782
0.7,24,-2.94443897916644,1,0,1,91,1,1,4.060443017
0.3,24,-2.94443897916644,1,0,0,48,1,0,4.418840607
0.5,48,-2.94443897916644,1,1,0,198,1,1,3.555348062
0.9,96,-2.94443897916644,0,0,1,160,1,1,3.178053828
0.3,96,-2.94443897916644,1,1,1,198,0.5,0,3.135494231
0.3,96,-2.94443897916644,1,1,1,198,0.5,0,3.135494231
0.9,96,-2.94443897916644,0,1,1,78,1,0,4.418840607
0.7,48,-2.94443897916644,0,0,0,48,1,0,4.094344566
0.9,96,-2.94443897916644,0,0,1,19,1,1,2.397895278
0.7,96,-2.94443897916644,1,0,1,48,1,1,2.77258872
0.5,96,-2.94443897916644,1,0,1,19,1,1,2.56494935
0.5,96,-2.94443897916644,0,1,1,91,0.5,0,4.605170187
0.5,96,-2.94443897916644,0,1,1,91,0.5,0,4.605170187
0.5,96,-2.94443897916644,0,0,1,48,1,0,3.044522432
0.5,96,-2.94443897916644,1,0,1,19,1,1,2.708050183
0.9,48,-2.94443897916644,1,1,1,78,1,0,4.060443017
0.5,48,-2.94443897916644,1,0,1,48,1,0,3.25809653
0.9,24,-2.94443897916644,0,0,1,91,1,0,3.295836867
0.7,48,-2.94443897916644,0,0,1,19,0.5,0,3.091042458
0.7,48,-2.94443897916644,0,0,1,19,0.5,1,3.091042458
0.3,48,-2.94443897916644,0,1,1,48,1,0,3.178053828
0.9,24,-2.94443897916644,1,0,1,19,1,1,3.09104243
0.7,48,-2.94443897916644,0,0,1,48,1,0,3.401197385
0.3,96,-2.94443897916644,1,0,0,85,1,0,2.944438981
0.3,48,-2.94443897916644,1,1,0,18,1,0,7.244941546
0.5,48,-2.94443897916644,0,1,0,85,1,0,2.708050183
0.7,24,-2.94443897916644,0,0,0,19,0.5,0,4.304065098
0.7,24,-2.94443897916644,0,0,0,19,0.5,0,4.304065098
0.9,96,-2.94443897916644,1,1,0,18,1,1,3.091042458
0.9,48,-2.94443897916644,1,0,0,85,1,0,2.197224532
0.7,48,-2.94443897916644,1,0,0,85,1,1,2.302585075
0.5,24,-2.94443897916644,0,0,0,85,1,0,2.397895278
0.3,96,-2.94443897916644,0,1,0,19,1,0,3.367295825
0.9,48,-2.94443897916644,0,1,1,78,1,0,4.454347296
0.5,48,-2.94443897916644,0,0,1,91,1,0,4.844187087
0.3,12,-2.94443897916644,0,0,0,18,1,0,3.583518945
0.7,48,-2.94443897916644,0,1,1,85,1,1,2.484906621
0.9,12,-2.94443897916644,1,0,1,85,1,1,2.302585138
0.7,48,-2.94443897916644,1,1,0,91,1,1,2.890371747
0.3,12,-2.94443897916644,1,0,0,19,0.333333333333333,0,3.178053855
0.3,12,-2.94443897916644,1,0,0,19,0.333333333333333,0,3.178053855
0.3,12,-2.94443897916644,1,0,0,19,0.333333333333333,0,3.178053855
0.9,12,-2.94443897916644,1,0,1,85,1,1,2.833213356
0.3,96,-2.94443897916644,1,1,0,19,1,0,3.295836867
0.3,96,-2.94443897916644,1,1,0,19,1,0,3.332204519
0.3,48,-2.94443897916644,1,1,1,78,1,0,3.988984047
0.5,96,-2.94443897916644,1,0,1,85,1,0,3.178053828
0.9,48,-2.94443897916644,0,0,1,85,1,1,1.945910113
0.5,24,-2.94443897916644,1,0,0,18,1,0,4.382026641
0.7,96,-2.94443897916644,0,0,1,85,1,1,2.397895278
0.5,48,-2.94443897916644,0,1,1,19,1,1,3.761200115
0.7,96,-2.94443897916644,1,1,0,171,1,0,3.784189625
0.3,24,-2.94443897916644,1,0,0,19,1,0,2.995732256
0.3,96,-2.94443897916644,0,1,1,78,1,1,4.454347296
0.3,96,-2.94443897916644,0,0,0,19,1,0,3.295836867
0.7,48,-2.94443897916644,0,1,0,171,1,0,3.891820288
0.7,12,-2.94443897916644,1,0,0,40,1,0,2.397895278
0.9,48,-2.94443897916644,1,0,0,40,1,0,2.197224602
0.3,96,-2.94443897916644,1,1,0,91,1,1,4.812184354
0.5,96,-2.94443897916644,0,1,0,40,1,0,2.197224602
0.7,48,-2.94443897916644,1,1,1,78,1,0,4.127134386
0.9,96,-2.94443897916644,1,0,0,40,1,0,2.197224602
0.9,24,-2.94443897916644,0,0,0,171,1,0,3.988984047
0.3,96,-2.94443897916644,1,0,0,40,1,0,3.433987195
0.3,96,-2.94443897916644,1,0,1,40,1,0,2.56494935
0.5,48,-2.94443897916644,0,1,1,40,1,0,2.397895278
0.5,96,-2.94443897916644,1,0,0,171,1,0,4.174387272
0.9,96,-2.94443897916644,0,0,1,40,1,1,2.56494935
0.3,12,-2.94443897916644,1,0,0,91,0.5,0,4.510859512
0.3,12,-2.94443897916644,1,0,0,91,0.5,0,4.510859512
0.7,48,-2.94443897916644,0,0,1,40,1,0,2.397895278
0.5,24,-2.94443897916644,1,0,1,40,1,0,2.197224602
0.9,48,-2.94443897916644,1,1,0,171,1,1,3.951243711
0.9,12,-2.94443897916644,0,0,0,91,1,0,3.828641398
0.3,96,-2.94443897916644,0,0,1,171,1,0,3.433987195
0.5,48,-2.94443897916644,0,1,1,91,1,0,3.401197385
0.5,12,-2.94443897916644,0,0,1,171,1,0,3.850147608
0.3,48,-2.94443897916644,0,0,1,171,1,0,3.891820288
0.9,24,-2.94443897916644,0,0,1,171,1,1,3.401197364
0.9,12,-2.94443897916644,0,0,1,171,1,1,2.890371747
0.7,24,-2.94443897916644,1,0,1,95,1,1,3.988984047
0.5,24,-2.94443897916644,0,0,1,95,1,0,3.433987195
0.5,24,-2.94443897916644,0,0,1,95,1,0,3.583518928
0.9,12,-2.94443897916644,1,0,1,95,0.5,0,3.465735921
0.9,12,-2.94443897916644,1,0,1,95,0.5,1,3.465735921
0.9,48,-2.94443897916644,1,1,1,95,1,1,2.708050183
0.5,48,-2.94443897916644,1,0,0,95,1,1,3.433987215
0.3,48,-2.94443897916644,0,0,0,95,1,0,4.189654747
0.3,48,-2.94443897916644,0,0,0,95,1,0,3.850147608
0.5,24,-2.94443897916644,0,0,0,95,1,0,4.394449156
0.3,96,-2.94443897916644,0,0,1,147,1,1,2.944438981
0.3,48,-2.94443897916644,0,0,1,147,1,0,2.944438981
0.7,48,-2.94443897916644,0,1,0,95,1,1,4.406719251
0.5,96,-2.94443897916644,0,1,1,147,1,0,2.484906621
0.7,96,-2.94443897916644,1,1,1,147,1,1,1.945910203
0.5,48,-2.94443897916644,1,1,1,147,1,1,1.945910203
0.9,12,-2.94443897916644,0,0,0,147,1,0,2.833213356
0.5,96,-2.94443897916644,1,1,0,147,1,0,2.197224532
0.5,24,-2.94443897916644,0,0,0,147,1,0,2.56494935
0.9,96,-2.94443897916644,1,1,0,147,1,1,1.791759493
0.7,24,-2.94443897916644,0,0,0,179,0.5,0,3.496507567
0.7,24,-2.94443897916644,0,0,0,179,0.5,0,3.496507567
0.9,96,-2.94443897916644,1,1,0,147,1,1,1.945910203
0.7,12,-2.94443897916644,0,0,1,170,1,0,3.496507567
0.7,48,-2.94443897916644,0,1,0,179,1,0,3.332204519
0.9,96,-2.94443897916644,0,1,0,179,1,0,3.135494204
0.5,48,-2.94443897916644,1,1,0,179,0.333333333333333,1,3.828641398
0.5,48,-2.94443897916644,1,1,0,179,0.333333333333333,0,3.828641398
0.5,48,-2.94443897916644,1,1,0,179,0.333333333333333,0,3.828641398
0.3,24,-2.94443897916644,0,0,1,170,1,0,4.48863637
0.5,96,-2.94443897916644,0,1,0,179,0.5,0,3.332204497
0.5,96,-2.94443897916644,0,1,0,179,0.5,0,3.332204497
0.3,24,-2.94443897916644,0,0,1,170,1,0,3.637586162
0.9,24,-2.94443897916644,1,0,1,179,1,1,2.995732287
0.7,96,-2.94443897916644,1,1,1,170,1,1,2.56494935
0.3,48,-2.94443897916644,1,0,1,179,1,0,2.944438981
0.9,96,-2.94443897916644,0,0,1,170,1,1,2.56494935
0.3,24,-2.94443897916644,0,0,1,179,1,0,3.332204519
0.5,48,-2.94443897916644,0,0,0,170,1,0,3.688879452
0.7,48,-2.94443897916644,0,1,1,179,1,1,2.639057339
0.3,96,-2.94443897916644,1,1,1,179,1,0,2.995732287
0.7,24,-2.94443897916644,1,0,0,170,1,1,3.496507567
0.9,96,-2.94443897916644,0,0,0,170,1,0,3.526360518
0.3,48,-2.94443897916644,1,1,0,170,1,0,3.218875807
0.9,12,-2.94443897916644,0,0,0,170,1,0,3.332204497
0.9,12,-2.94443897916644,0,0,1,4,1,1,2.197224602
0.5,12,-2.94443897916644,1,0,1,4,1,1,2.77258872
0.7,12,-2.94443897916644,1,0,1,4,1,0,2.708050183
0.9,48,-2.94443897916644,0,0,0,159,1,0,4.025351689
0.7,96,-2.94443897916644,1,0,1,4,1,1,2.708050183
0.3,48,-2.94443897916644,1,1,1,4,1,0,2.397895278
0.7,12,-2.94443897916644,0,0,0,159,1,0,3.295836867
0.7,48,-2.94443897916644,1,0,0,4,1,0,3.610917926
0.9,96,-2.94443897916644,1,0,0,4,1,1,2.197224602
0.5,24,-2.94443897916644,1,0,1,47,1,0,2.995732287
0.3,96,-2.94443897916644,1,0,0,4,1,1,3.135494204
0.9,48,-2.94443897916644,0,0,0,159,1,0,3.97029191
0.7,48,-2.94443897916644,1,0,0,4,1,1,2.833213319
0.9,48,-2.94443897916644,0,1,0,159,1,0,3.09104243
0.7,48,-2.94443897916644,0,0,1,30,1,1,3.135494204
0.9,24,-2.94443897916644,0,0,0,4,1,0,2.708050183
0.3,96,-2.94443897916644,1,0,1,47,1,0,3.367295825
0.9,96,-2.94443897916644,0,1,0,159,1,0,3.332204519
0.3,12,-2.94443897916644,0,0,1,30,1,0,3.044522462
0.3,48,-2.94443897916644,0,0,0,155,1,0,5.068904198
0.5,96,-2.94443897916644,1,0,1,30,1,0,2.890371747
0.3,24,-2.94443897916644,0,0,1,47,1,0,3.784189639
0.7,12,-2.94443897916644,0,0,1,30,1,0,2.56494935
0.3,96,-2.94443897916644,0,1,1,159,1,0,3.688879452
0.9,96,-2.94443897916644,1,1,1,47,1,1,2.302585075
0.9,48,-2.94443897916644,1,1,1,30,1,1,2.639057339
0.7,24,-2.94443897916644,1,0,1,47,1,0,2.197224602
0.5,12,-2.94443897916644,1,0,0,30,1,0,2.484906674
0.5,96,-2.94443897916644,1,0,0,47,1,0,2.197224602
0.3,48,-2.94443897916644,0,1,1,159,1,0,3.218875832
0.9,12,-2.94443897916644,1,0,0,30,1,0,2.639057294
0.9,96,-2.94443897916644,0,0,0,47,1,0,2.833213356
0.3,96,-2.94443897916644,0,1,0,30,0.5,0,2.890371747
0.3,96,-2.94443897916644,0,1,0,30,0.5,0,2.890371747
0.3,96,-2.94443897916644,0,0,1,159,1,0,3.637586162
0.7,48,-2.94443897916644,0,0,0,47,1,0,2.708050225
0.3,24,-2.94443897916644,1,0,0,30,1,0,2.639057294
0.9,12,-2.94443897916644,0,0,0,30,1,0,1.791759389
0.9,12,-2.94443897916644,0,0,0,30,1,0,1.791759389
0.9,48,-2.94443897916644,1,1,0,47,1,0,3.044522432
0.3,48,-2.94443897916644,0,1,0,47,1,0,3.091042458
0.5,48,-2.94443897916644,1,1,1,6,1,0,3.610917909
0.7,96,-2.94443897916644,1,0,0,155,1,1,4.844187083
0.5,24,-2.94443897916644,1,0,1,159,1,1,4.174387272
0.3,48,-2.94443897916644,0,0,1,6,1,0,2.995732256
0.5,96,-2.94443897916644,0,0,1,159,1,0,3.091042458
0.5,24,-2.94443897916644,0,0,0,45,1,0,2.890371747
0.9,24,-2.94443897916644,1,0,1,6,1,1,3.09104243
0.5,48,-2.94443897916644,0,1,1,6,1,1,2.890371782
0.3,96,-2.94443897916644,0,1,0,45,1,0,3.496507567
0.3,96,-2.94443897916644,1,0,0,6,1,0,2.708050225
0.7,96,-2.94443897916644,0,0,0,6,1,0,2.77258872
0.5,48,-2.94443897916644,0,1,0,45,1,0,3.610917909
0.9,48,-2.94443897916644,1,1,0,6,1,0,3.465735901
0.5,12,-2.94443897916644,1,0,1,57,1,0,3.850147595
0.3,48,-2.94443897916644,1,1,0,45,1,0,3.25809653
0.3,48,-2.94443897916644,1,0,0,155,1,0,5.123963981
0.3,96,-2.94443897916644,1,1,0,6,1,0,2.995732287
0.7,96,-2.94443897916644,0,0,0,45,1,0,2.564949397
0.9,12,-2.94443897916644,1,0,0,6,1,0,3.295836867
0.3,12,-2.94443897916644,1,0,1,45,1,0,3.258096554
0.7,48,-2.94443897916644,1,1,1,57,1,1,3.25809653
0.9,12,-2.94443897916644,1,0,0,129,1,1,2.708050225
0.7,24,-2.94443897916644,0,0,1,45,1,1,3.135494204
0.7,48,-2.94443897916644,0,0,1,57,1,1,3.218875832
0.3,12,-2.94443897916644,1,0,0,6,1,0,2.890371747
0.9,24,-2.94443897916644,0,0,1,45,1,1,2.56494935
0.9,48,-2.94443897916644,1,0,0,129,1,1,2.708050225
0.9,48,-2.94443897916644,1,1,1,57,1,1,2.995732256
0.9,96,-2.94443897916644,1,0,1,45,1,1,2.484906674
0.5,48,-2.94443897916644,0,1,1,45,1,0,3.25809653
0.9,96,-2.94443897916644,1,1,0,129,1,1,2.639057339
0.3,48,-2.94443897916644,0,0,1,57,1,0,3.526360518
0.7,48,-2.94443897916644,0,1,0,129,1,0,3.465735901
0.9,48,-2.94443897916644,0,0,0,155,1,0,5.262690188
0.9,96,-2.94443897916644,0,0,0,129,1,0,3.555348062
0.5,96,-2.94443897916644,0,0,1,129,1,1,3.178053828
0.5,96,-2.94443897916644,0,1,1,81,1,0,5.587248659
0.5,48,-2.94443897916644,0,0,1,129,1,0,2.890371782
0.9,96,-2.94443897916644,0,0,0,57,0.5,0,4.867534447
0.9,96,-2.94443897916644,0,0,0,57,0.5,0,4.867534447
0.3,12,-2.94443897916644,0,0,0,155,1,0,4.248495242
0.3,48,-2.94443897916644,0,0,1,25,1,0,3.850147595
0.5,96,-2.94443897916644,1,0,1,129,1,1,3.135494231
0.3,96,-2.94443897916644,1,1,1,129,1,0,2.944438981
0.7,48,-2.94443897916644,1,1,1,155,1,1,3.610917909
0.9,48,-2.94443897916644,0,1,0,57,1,1,3.828641398
0.7,96,-2.94443897916644,0,1,1,81,1,1,3.465735901
0.7,24,-2.94443897916644,1,0,1,25,1,0,3.295836867
0.5,12,-2.94443897916644,0,0,1,129,1,0,2.995732256
0.5,96,-2.94443897916644,0,1,1,155,1,1,3.555348062
0.3,96,-2.94443897916644,0,1,0,129,1,0,2.708050183
0.3,96,-2.94443897916644,1,0,0,57,1,1,3.8066625
0.3,48,-2.94443897916644,0,0,1,25,1,0,3.295836867
0.3,96,-2.94443897916644,0,1,1,81,1,0,3.806662486
0.7,48,-2.94443897916644,0,0,1,155,1,1,3.367295825
0.3,48,-2.94443897916644,0,1,0,57,1,0,3.433987195
0.5,12,-2.94443897916644,0,0,1,155,1,0,3.555348062
0.9,12,-2.94443897916644,0,0,1,81,1,1,3.912023
0.7,24,-2.94443897916644,0,0,1,81,1,0,3.332204497
0.3,12,-2.94443897916644,1,0,1,155,1,0,3.583518945
0.7,24,-2.94443897916644,0,0,0,57,1,1,4.110873861
0.5,24,-2.94443897916644,0,0,0,81,1,0,2.833213319
0.3,24,-2.94443897916644,1,0,1,25,1,0,4.709530197
0.5,24,-2.94443897916644,1,0,0,24,1,0,4.219507708
0.5,96,-2.94443897916644,1,0,0,81,1,0,3.688879452
0.9,96,-2.94443897916644,0,1,1,25,1,1,3.526360518
0.9,48,-2.94443897916644,1,0,1,79,1,1,2.833213319
0.9,24,-2.94443897916644,1,0,0,81,1,1,3.295836867
0.9,48,-2.94443897916644,1,1,0,24,1,0,3.367295825
0.3,48,-2.94443897916644,0,0,0,25,1,0,3.496507548
0.9,48,-2.94443897916644,0,1,0,81,1,1,2.833213356
0.7,96,-2.94443897916644,0,1,1,79,1,1,2.708050183
0.9,12,-2.94443897916644,1,0,0,25,1,0,3.465735901
0.7,24,-2.94443897916644,0,0,0,24,1,0,3.663561654
0.3,96,-2.94443897916644,0,1,0,81,0.5,0,3.433987215
0.3,96,-2.94443897916644,0,1,0,81,0.5,0,3.433987215
0.3,96,-2.94443897916644,1,0,1,79,1,1,3.737669613
0.5,12,-2.94443897916644,1,0,0,25,1,0,3.828641398
0.3,96,-2.94443897916644,1,0,1,79,1,1,3.496507567
0.3,12,-2.94443897916644,0,0,1,79,1,0,3.465735901
0.7,48,-2.94443897916644,1,0,0,81,1,1,3.988984047
