"rabs","n","alpha","rsgn","smoothed","design","subj_id","weights","correct","log_time"
0.9,24,-2.94443897916644,0,0,1,105,1,1,2.302585075
0.3,96,-2.94443897916644,0,1,1,106,1,0,2.833213356
0.3,96,-2.94443897916644,1,0,1,106,1,0,3.610917909
0.7,96,-2.94443897916644,0,1,1,106,1,1,3.295836867
0.7,48,-2.94443897916644,1,1,1,106,1,1,2.890371782
0.9,48,-2.94443897916644,1,1,1,106,1,1,2.56494935
0.3,24,-2.94443897916644,1,0,0,106,1,0,2.995732256
0.7,48,-2.94443897916644,1,1,0,106,1,0,2.56494935
0.5,12,-2.94443897916644,0,0,0,106,1,0,2.995732287
0.5,12,-2.94443897916644,1,0,0,106,1,0,2.397895221
0.7,12,-2.94443897916644,1,0,0,106,1,0,2.890371782
0.7,12,-2.94443897916644,0,0,0,107,1,0,2.890371747
0.7,12,-2.94443897916644,0,0,0,107,1,0,2.56494935
0.3,48,-2.94443897916644,0,1,0,107,1,0,2.07944154
0.9,96,-2.94443897916644,0,1,0,107,1,0,2.944438981
0.7,24,-2.94443897916644,0,0,0,107,1,1,2.302585075
0.9,12,-2.94443897916644,0,0,1,107,1,0,3.218875807
0.3,96,-2.94443897916644,1,1,1,107,1,0,2.639057294
0.5,24,-2.94443897916644,1,0,1,107,1,0,2.708050183
0.5,96,-2.94443897916644,0,0,1,107,1,0,2.397895278
0.5,12,-2.94443897916644,1,0,1,107,1,0,2.833213319
0.3,48,-2.94443897916644,0,1,1,108,1,0,3.931825632
0.5,96,-2.94443897916644,1,0,1,108,1,0,3.433987195
0.7,48,-2.94443897916644,0,0,1,108,1,0,4.143134721
0.3,96,-2.94443897916644,0,0,1,108,1,0,3.784189625
0.3,12,-2.94443897916644,1,0,1,108,1,0,3.806662486
0.9,96,-2.94443897916644,0,0,0,108,1,0,3.465735901
0.9,48,-2.94443897916644,1,1,0,108,1,1,2.77258872
0.5,48,-2.94443897916644,1,0,0,108,1,0,3.850147608
0.5,48,-2.94443897916644,0,0,0,108,1,0,3.465735901
0.5,12,-2.94443897916644,0,0,0,108,1,0,3.465735901
0.3,96,-2.94443897916644,0,0,1,109,1,1,2.944438981
0.3,48,-2.94443897916644,0,0,1,109,1,0,2.944438981
0.5,96,-2.94443897916644,0,1,1,109,1,0,2.484906621
0.7,96,-2.94443897916644,1,1,1,109,1,1,1.945910203
0.5,48,-2.94443897916644,1,1,1,109,1,1,1.945910203
0.9,12,-2.94443897916644,0,0,0,109,1,0,2.833213356
0.5,96,-2.94443897916644,1,1,0,109,1,0,2.197224532
0.5,24,-2.94443897916644,0,0,0,109,1,0,2.56494935
0.9,96,-2.94443897916644,1,1,0,109,1,1,1.791759493
0.9,96,-2.94443897916644,1,1,0,109,1,1,1.945910203
0.9,48,-2.94443897916644,1,1,0,110,1,1,4.110873861
0.9,24,-2.94443897916644,0,0,0,110,1,0,4.0253517
0.5,48,-2.94443897916644,0,0,0,110,1,0,4.007333179
0.9,96,-2.94443897916644,0,0,0,110,1,0,4.369447856
0.7,48,-2.94443897916644,0,0,0,110,1,0,4.543294782
0.3,24,-2.94443897916644,1,0,1,110,1,0,4.369447856
0.3,24,-2.94443897916644,0,0,1,110,1,0,4.343805427
0.3,24,-2.94443897916644,0,0,1,110,1,0,4.060443017
0.3,24,-2.94443897916644,0,0,1,110,0.5,0,4.248495242
0.3,24,-2.94443897916644,0,0,1,110,0.5,0,4.248495242
0.5,24,-2.94443897916644,0,0,1,110,0.5,0,4.499809674
0.5,24,-2.94443897916644,0,0,1,110,0.5,0,4.499809674
0.9,96,-2.94443897916644,0,0,1,112,1,1,2.944438981
0.7,12,-2.94443897916644,0,0,1,112,1,0,3.25809653
0.7,24,-2.94443897916644,1,0,1,112,1,1,2.77258872
0.9,96,-2.94443897916644,0,0,1,112,1,1,2.484906621
0.7,12,-2.94443897916644,0,0,1,112,1,0,2.302585075
0.9,48,-2.94443897916644,0,0,0,112,1,0,3.401197385
0.3,96,-2.94443897916644,0,1,0,112,0.333333333333333,0,3.178053828
0.3,96,-2.94443897916644,0,1,0,112,0.333333333333333,0,3.178053828
0.3,96,-2.94443897916644,0,1,0,112,0.333333333333333,0,3.178053828
0.7,48,-2.94443897916644,1,0,0,112,1,0,2.77258872
0.5,12,-2.94443897916644,0,0,0,112,0.5,0,3.8066625
0.5,12,-2.94443897916644,0,0,0,112,0.5,0,3.8066625
0.7,48,-2.94443897916644,1,1,0,112,0.5,0,3.178053828
0.7,48,-2.94443897916644,1,1,0,112,0.5,1,3.178053828
0.9,96,-2.94443897916644,0,0,0,113,1,0,3.951243723
0.5,96,-2.94443897916644,1,0,0,113,1,0,3.931825632
0.5,48,-2.94443897916644,1,0,0,113,1,1,3.637586162
0.7,48,-2.94443897916644,1,0,0,113,1,0,2.708050183
0.3,48,-2.94443897916644,0,0,0,113,1,0,3.433987195
0.5,48,-2.94443897916644,0,0,1,113,1,0,3.496507567
0.9,48,-2.94443897916644,1,1,1,113,1,1,2.197224602
0.9,48,-2.94443897916644,0,1,1,113,1,1,2.07944154
0.3,96,-2.94443897916644,1,0,1,113,1,1,2.77258872
0.9,96,-2.94443897916644,1,0,1,113,1,1,2.56494935
0.9,48,-2.94443897916644,1,1,1,114,1,1,2.890371782
0.3,12,-2.94443897916644,1,0,1,114,1,0,2.77258872
0.7,48,-2.94443897916644,1,1,1,114,1,1,2.564949397
0.7,12,-2.94443897916644,1,0,1,114,1,1,2.77258872
0.7,12,-2.94443897916644,0,0,1,114,1,0,3.610917909
0.9,48,-2.94443897916644,1,1,0,114,1,1,2.639057339
0.5,48,-2.94443897916644,1,1,0,114,1,1,3.135494204
0.7,48,-2.94443897916644,0,0,0,114,1,0,3.218875832
0.7,96,-2.94443897916644,0,0,0,114,1,0,2.56494935
0.9,96,-2.94443897916644,1,1,0,114,1,1,2.397895278
0.7,48,-2.94443897916644,0,0,1,115,1,1,3.610917909
0.5,96,-2.94443897916644,0,1,1,115,1,1,2.995732256
0.3,96,-2.94443897916644,0,0,1,115,1,0,6.28971557
0.5,96,-2.94443897916644,0,0,1,115,0.5,0,3.526360518
0.5,96,-2.94443897916644,0,0,1,115,0.5,0,3.526360518
0.3,12,-2.94443897916644,0,0,1,115,0.5,0,3.044522432
0.3,12,-2.94443897916644,0,0,1,115,0.5,0,3.044522432
0.3,48,-2.94443897916644,1,1,0,115,0.5,0,4.804021046
0.3,48,-2.94443897916644,1,1,0,115,0.5,0,4.804021046
0.3,48,-2.94443897916644,1,1,0,115,1,0,7.244941546
0.9,96,-2.94443897916644,1,1,0,115,1,1,3.091042458
0.3,12,-2.94443897916644,0,0,0,115,1,0,3.583518945
0.5,24,-2.94443897916644,1,0,0,115,1,0,4.382026641
0.3,24,-2.94443897916644,0,0,1,116,1,0,3.828641398
0.9,12,-2.94443897916644,1,0,1,116,1,1,3.555348062
0.3,24,-2.94443897916644,1,0,1,116,1,0,4.007333179
0.5,96,-2.94443897916644,1,0,1,116,1,0,3.367295847
0.9,96,-2.94443897916644,1,1,1,116,1,1,2.890371747
0.7,48,-2.94443897916644,1,0,0,116,1,1,4.418840607
0.3,96,-2.94443897916644,1,1,0,116,1,0,3.433987215
0.7,96,-2.94443897916644,0,0,0,116,1,0,4.521788578
0.7,48,-2.94443897916644,0,0,0,116,1,0,4.543294782
0.5,48,-2.94443897916644,0,0,0,116,1,0,4.276666126
0.7,48,-2.94443897916644,0,1,1,117,1,1,3.713572055
0.9,48,-2.94443897916644,1,1,1,117,1,0,1.791759389
0.5,48,-2.94443897916644,1,0,1,117,1,1,3.931825632
0.9,48,-2.94443897916644,1,0,1,117,1,1,2.302585138
0.5,48,-2.94443897916644,0,0,1,117,1,0,3.761200115
0.5,96,-2.94443897916644,0,1,0,117,1,0,3.784189625
0.3,96,-2.94443897916644,1,1,0,117,1,0,3.97029191
0.3,12,-2.94443897916644,1,0,0,117,1,0,4.060443006
0.7,24,-2.94443897916644,0,0,0,117,1,0,2.995732287
0.3,24,-2.94443897916644,0,0,0,117,1,0,3.135494231
0.7,48,-2.94443897916644,0,0,1,119,1,1,3.135494204
0.9,48,-2.94443897916644,0,0,1,119,1,1,2.56494935
0.3,12,-2.94443897916644,1,0,1,119,1,0,3.218875832
0.5,12,-2.94443897916644,0,0,1,119,1,0,2.77258872
0.7,24,-2.94443897916644,1,0,1,119,1,0,2.77258872
0.9,24,-2.94443897916644,0,0,0,119,1,0,3.218875832
0.9,48,-2.94443897916644,1,0,0,119,1,1,2.708050183
0.5,24,-2.94443897916644,0,0,0,119,1,0,3.367295825
0.3,24,-2.94443897916644,1,0,0,119,1,0,3.367295825
0.3,24,-2.94443897916644,1,0,0,119,0.5,0,3.25809653
0.3,24,-2.94443897916644,1,0,0,119,0.5,0,3.25809653
0.5,96,-2.94443897916644,1,0,1,120,1,1,3.806662486
0.7,48,-2.94443897916644,1,1,1,120,1,1,2.484906674
0.5,48,-2.94443897916644,1,1,1,120,1,0,3.332204519
0.3,48,-2.94443897916644,0,0,1,120,1,0,2.639057339
0.3,96,-2.94443897916644,0,1,1,120,1,0,2.77258872
0.7,24,-2.94443897916644,0,0,0,120,1,0,2.944438981
0.3,48,-2.94443897916644,0,1,0,120,1,0,2.564949397
0.9,48,-2.94443897916644,1,0,0,120,1,0,2.484906621
0.3,12,-2.94443897916644,0,0,0,120,1,0,2.833213319
0.7,24,-2.94443897916644,0,0,0,120,1,0,3.044522432
0.9,96,-2.94443897916644,0,1,1,121,1,1,2.07944154
0.5,96,-2.94443897916644,1,1,1,121,1,0,3.178053828
0.3,12,-2.94443897916644,1,0,1,121,1,0,3.091042458
0.7,48,-2.94443897916644,0,0,1,121,1,1,2.397895278
0.7,24,-2.94443897916644,0,0,1,121,1,1,3.295836867
0.7,48,-2.94443897916644,1,0,0,121,1,0,4.158883081
0.3,96,-2.94443897916644,0,1,0,121,1,0,2.890371747
0.9,12,-2.94443897916644,1,0,0,121,1,1,2.944438981
0.7,48,-2.94443897916644,1,0,0,121,1,0,3.465735901
0.3,12,-2.94443897916644,1,0,0,121,1,0,3.931825632
0.9,12,-2.94443897916644,1,0,0,122,1,1,2.708050183
0.3,48,-2.94443897916644,1,1,0,122,1,0,3.135494231
0.7,24,-2.94443897916644,1,0,0,122,1,1,2.639057339
0.7,24,-2.94443897916644,1,0,0,122,1,1,2.890371747
0.5,96,-2.94443897916644,0,1,0,122,1,0,2.56494935
0.3,48,-2.94443897916644,0,0,1,122,1,1,3.688879452
0.7,24,-2.94443897916644,1,0,1,122,1,1,2.484906674
0.7,24,-2.94443897916644,0,0,1,122,1,1,3.433987215
0.3,12,-2.94443897916644,0,0,1,122,1,0,2.944438948
0.9,96,-2.94443897916644,0,1,1,122,1,1,2.833213356
0.5,96,-2.94443897916644,1,0,1,123,1,1,3.401197364
0.9,96,-2.94443897916644,0,1,1,123,1,1,2.484906674
0.9,48,-2.94443897916644,1,0,1,123,1,1,2.07944154
0.5,12,-2.94443897916644,0,0,1,123,1,0,3.688879452
0.5,96,-2.94443897916644,1,1,1,123,1,1,2.56494935
0.9,24,-2.94443897916644,1,0,0,123,1,1,3.496507567
0.3,48,-2.94443897916644,1,0,0,123,1,0,3.044522432
0.5,48,-2.94443897916644,0,1,0,123,1,0,4.189654738
0.7,12,-2.94443897916644,1,0,0,123,1,0,3.25809653
0.9,48,-2.94443897916644,0,1,0,123,1,1,2.708050225
0.9,12,-2.94443897916644,1,0,0,124,1,1,7.467371067
0.7,48,-2.94443897916644,0,1,0,124,1,1,3.496507548
0.3,12,-2.94443897916644,0,0,0,124,1,0,3.71357207
0.5,96,-2.94443897916644,0,0,0,124,0.5,0,3.891820288
0.5,96,-2.94443897916644,0,0,0,124,0.5,0,3.891820288
0.7,96,-2.94443897916644,0,1,0,124,1,1,3.663561654
0.9,24,-2.94443897916644,1,0,1,124,1,1,2.77258872
0.9,96,-2.94443897916644,0,1,1,124,1,1,2.708050225
0.9,48,-2.94443897916644,1,0,1,124,1,1,2.944438981
0.3,48,-2.94443897916644,1,1,1,124,0.5,0,3.931825632
0.3,48,-2.94443897916644,1,1,1,124,0.5,0,3.931825632
0.9,12,-2.94443897916644,1,0,1,124,1,1,2.56494935
0.9,24,-2.94443897916644,1,0,0,126,1,0,2.995732287
0.7,96,-2.94443897916644,1,0,0,126,1,1,2.944438981
0.3,24,-2.94443897916644,1,0,0,126,0.5,0,3.218875832
0.3,24,-2.94443897916644,1,0,0,126,0.5,0,3.218875832
0.3,96,-2.94443897916644,0,0,0,126,1,0,3.496507567
0.9,48,-2.94443897916644,1,0,0,126,1,1,2.302585138
0.9,48,-2.94443897916644,1,0,1,126,1,1,2.197224602
0.5,96,-2.94443897916644,1,0,1,126,1,1,3.044522432
0.7,24,-2.94443897916644,0,0,1,126,1,1,3.091042458
0.3,96,-2.94443897916644,0,1,1,126,1,0,2.833213356
0.5,48,-2.94443897916644,1,0,1,126,1,0,2.56494935
0.7,96,-2.94443897916644,1,0,1,127,1,1,2.397895278
0.7,24,-2.94443897916644,1,0,1,127,1,0,3.465735901
0.3,24,-2.94443897916644,1,0,1,127,1,0,2.56494935
0.7,96,-2.94443897916644,0,1,1,127,1,1,1.791759493
0.5,96,-2.94443897916644,0,1,1,127,1,0,2.302585138
0.9,96,-2.94443897916644,1,0,0,127,1,1,1.945910203
0.9,96,-2.94443897916644,0,0,0,127,1,1,3.044522462
0.5,96,-2.94443897916644,0,1,0,127,1,1,2.07944154
0.3,12,-2.94443897916644,0,0,0,127,1,0,3.295836867
0.3,96,-2.94443897916644,1,0,0,127,1,1,2.944438981
0.7,48,-2.94443897916644,1,0,0,129,1,1,2.639057294
0.9,96,-2.94443897916644,0,1,0,129,1,0,3.332204497
0.3,12,-2.94443897916644,0,0,0,129,1,0,3.433987215
0.9,48,-2.94443897916644,0,0,0,129,1,0,4.04305127
0.7,48,-2.94443897916644,1,0,0,129,1,1,2.56494935
0.5,48,-2.94443897916644,0,0,1,129,1,0,3.891820288
0.7,48,-2.94443897916644,0,1,1,129,1,1,1.945910203
0.3,24,-2.94443897916644,1,0,1,129,1,0,3.091042458
0.3,48,-2.94443897916644,0,0,1,129,1,0,2.77258872
0.5,24,-2.94443897916644,0,0,1,129,1,0,2.56494935
0.3,96,-2.94443897916644,1,1,1,130,1,0,3.912023013
0.9,96,-2.94443897916644,1,1,1,130,1,1,3.433987215
0.3,96,-2.94443897916644,1,1,1,130,1,0,3.433987195
0.9,96,-2.94443897916644,0,0,1,130,1,1,2.890371747
0.9,96,-2.94443897916644,1,1,1,130,1,1,2.708050225
0.7,96,-2.94443897916644,1,1,0,130,1,1,3.688879452
0.3,24,-2.94443897916644,1,0,0,130,1,0,3.465735901
0.5,48,-2.94443897916644,0,1,0,130,1,1,2.639057294
0.7,12,-2.94443897916644,1,0,0,130,1,0,3.295836867
0.9,12,-2.94443897916644,0,0,0,130,1,0,2.833213356
0.5,96,-2.94443897916644,0,0,1,131,1,1,4.158883091
0.3,24,-2.94443897916644,0,0,1,131,1,0,4.934473932
0.7,96,-2.94443897916644,0,0,1,131,1,1,3.091042458
0.7,48,-2.94443897916644,1,1,1,131,1,1,4.73619845
0.5,48,-2.94443897916644,0,1,1,131,1,0,3.610917909
0.5,96,-2.94443897916644,1,0,0,131,1,1,4.204692619
0.7,48,-2.94443897916644,1,0,0,131,1,1,4.025351689
0.7,96,-2.94443897916644,1,0,0,131,1,1,3.663561654
0.5,96,-2.94443897916644,1,1,0,131,1,0,4.290459434
0.9,24,-2.94443897916644,0,0,0,131,1,1,4.00733319
0.9,48,-2.94443897916644,1,0,1,132,1,1,4.248495242
0.3,96,-2.94443897916644,0,0,1,132,1,0,3.610917909
0.3,48,-2.94443897916644,1,1,1,132,1,0,3.555348062
0.3,96,-2.94443897916644,1,1,1,132,1,0,3.178053828
0.5,48,-2.94443897916644,0,1,1,132,1,1,3.091042458
0.3,24,-2.94443897916644,1,0,0,132,1,1,4.317488113
0.7,96,-2.94443897916644,1,1,0,132,1,1,3.663561638
0.3,12,-2.94443897916644,0,0,0,132,1,0,3.737669613
0.7,48,-2.94443897916644,0,1,0,132,1,1,3.332204519
0.3,96,-2.94443897916644,0,0,0,132,1,0,3.931825632
0.5,96,-2.94443897916644,1,1,0,133,1,0,3.044522432
0.7,12,-2.94443897916644,0,0,0,133,1,0,2.639057339
0.7,48,-2.94443897916644,0,1,0,133,0.5,0,3.178053828
0.7,48,-2.94443897916644,0,1,0,133,0.5,0,3.178053828
0.5,96,-2.94443897916644,1,1,0,133,0.5,0,3.610917909
0.5,96,-2.94443897916644,1,1,0,133,0.5,0,3.610917909
0.9,48,-2.94443897916644,0,1,0,133,1,0,4.47733682
0.7,48,-2.94443897916644,0,0,1,133,1,1,3.044522462
0.5,48,-2.94443897916644,1,1,1,133,1,0,3.555348062
0.9,96,-2.94443897916644,1,1,1,133,1,1,2.302585075
0.3,96,-2.94443897916644,0,0,1,133,0.5,0,3.295836867
0.3,96,-2.94443897916644,0,0,1,133,0.5,1,3.295836867
0.7,96,-2.94443897916644,0,0,1,133,1,0,2.77258872
0.5,96,-2.94443897916644,1,1,0,134,0.5,0,2.56494935
0.5,96,-2.94443897916644,1,1,0,134,0.5,0,2.56494935
0.7,48,-2.94443897916644,0,1,0,134,0.5,0,2.639057339
0.7,48,-2.94443897916644,0,1,0,134,0.5,0,2.639057339
0.9,48,-2.94443897916644,0,1,0,134,0.5,0,2.639057339
0.9,48,-2.94443897916644,0,1,0,134,0.5,0,2.639057339
0.3,48,-2.94443897916644,0,0,0,134,0.5,0,2.484906621
0.3,48,-2.94443897916644,0,0,0,134,0.5,0,2.484906621
0.5,48,-2.94443897916644,1,1,0,134,0.5,0,2.397895278
0.5,48,-2.94443897916644,1,1,0,134,0.5,0,2.397895278
0.7,48,-2.94443897916644,1,1,1,134,1,1,2.833213319
0.7,96,-2.94443897916644,1,0,1,134,1,1,2.397895278
0.5,96,-2.94443897916644,0,1,1,134,0.5,0,2.639057294
0.5,96,-2.94443897916644,0,1,1,134,0.5,0,2.639057294
0.9,12,-2.94443897916644,1,0,1,134,1,1,2.197224602
0.3,96,-2.94443897916644,1,0,1,134,0.5,0,2.639057339
0.3,96,-2.94443897916644,1,0,1,134,0.5,1,2.639057339
0.7,24,-2.94443897916644,1,0,0,135,1,1,2.944438981
0.7,12,-2.94443897916644,0,0,0,135,1,0,2.708050183
0.3,12,-2.94443897916644,0,0,0,135,1,0,2.833213319
0.7,12,-2.94443897916644,0,0,0,135,1,0,3.295836867
0.5,12,-2.94443897916644,1,0,0,135,1,0,3.610917909
0.7,12,-2.94443897916644,0,0,1,135,1,0,3.178053828
0.5,48,-2.94443897916644,0,1,1,135,1,0,3.218875832
0.9,12,-2.94443897916644,0,0,1,135,1,0,3.218875832
0.3,24,-2.94443897916644,1,0,1,135,1,1,3.091042458
0.9,24,-2.94443897916644,0,0,1,135,1,1,2.07944154
0.5,48,-2.94443897916644,0,0,0,136,1,0,4.060443017
0.5,24,-2.94443897916644,1,0,0,136,0.5,1,4.04305127
0.5,24,-2.94443897916644,1,0,0,136,0.5,0,4.04305127
0.9,96,-2.94443897916644,1,1,0,136,1,1,3.044522432
0.7,48,-2.94443897916644,1,1,0,136,1,0,4.025351689
0.7,48,-2.94443897916644,1,0,0,136,1,0,4.343805419
0.5,24,-2.94443897916644,0,0,1,136,1,1,3.663561654
0.3,48,-2.94443897916644,1,0,1,136,1,0,2.944438981
0.7,96,-2.94443897916644,0,1,1,136,1,1,2.397895278
0.3,96,-2.94443897916644,1,0,1,136,1,1,2.890371747
0.7,48,-2.94443897916644,0,1,1,136,1,1,2.07944154
0.7,48,-2.94443897916644,0,0,1,137,1,1,2.708050183
0.7,48,-2.94443897916644,1,0,1,137,1,1,2.708050225
0.5,96,-2.94443897916644,1,0,1,137,0.5,1,3.583518945
0.5,96,-2.94443897916644,1,0,1,137,0.5,0,3.583518945
0.7,96,-2.94443897916644,0,1,1,137,1,1,2.484906674
0.7,24,-2.94443897916644,0,0,1,137,1,1,3.218875832
0.9,96,-2.94443897916644,1,0,0,137,1,0,3.332204519
0.5,48,-2.94443897916644,0,0,0,137,1,0,3.496507567
0.9,24,-2.94443897916644,1,0,0,137,1,1,2.77258872
0.3,48,-2.94443897916644,1,1,0,137,1,0,3.401197385
0.7,96,-2.94443897916644,0,1,0,137,1,0,3.97029191
0.5,48,-2.94443897916644,1,0,1,139,1,1,3.465735901
0.9,96,-2.94443897916644,1,1,1,139,1,1,2.56494935
0.3,48,-2.94443897916644,0,1,1,139,1,0,6.464588303
0.9,24,-2.94443897916644,0,0,1,139,1,1,3.367295825
0.5,96,-2.94443897916644,0,0,1,139,1,0,3.044522432
0.7,48,-2.94443897916644,0,1,0,139,1,0,3.912023
0.9,96,-2.94443897916644,0,1,0,139,1,0,4.262679881
0.7,96,-2.94443897916644,0,1,0,139,1,1,3.555348062
0.9,48,-2.94443897916644,1,0,0,139,1,1,3.178053828
0.3,96,-2.94443897916644,0,0,0,139,1,0,4.304065098
0.5,96,-2.94443897916644,0,1,1,140,1,0,3.761200115
0.9,96,-2.94443897916644,0,1,1,140,1,1,2.77258872
0.9,96,-2.94443897916644,1,0,1,140,1,1,3.044522432
0.3,24,-2.94443897916644,0,0,1,140,1,0,3.663561638
0.7,12,-2.94443897916644,1,0,1,140,1,0,3.433987195
0.9,48,-2.94443897916644,0,1,0,140,1,1,3.135494231
0.5,12,-2.94443897916644,0,0,0,140,1,1,3.496507548
0.3,48,-2.94443897916644,0,0,0,140,1,0,3.401197385
0.9,48,-2.94443897916644,1,0,0,140,1,1,2.708050183
0.5,96,-2.94443897916644,1,0,0,140,1,0,3.526360536
0.3,12,-2.94443897916644,1,0,0,141,1,0,3.8066625
0.3,12,-2.94443897916644,1,0,0,141,1,0,4.356708827
0.7,48,-2.94443897916644,1,1,0,141,1,1,3.663561638
0.7,24,-2.94443897916644,0,0,0,141,1,1,4.174387272
0.7,96,-2.94443897916644,1,1,0,141,1,0,4.574710973
0.9,12,-2.94443897916644,0,0,1,141,1,1,2.56494935
0.5,96,-2.94443897916644,0,1,1,141,1,1,2.77258872
0.9,24,-2.94443897916644,1,0,1,141,1,1,2.564949397
0.7,96,-2.94443897916644,0,1,1,141,1,1,2.302585075
0.5,24,-2.94443897916644,1,0,1,141,1,1,3.178053828
0.7,96,-2.94443897916644,1,1,0,143,1,1,4.127134386
0.3,48,-2.94443897916644,1,1,0,143,1,0,6.054439347
0.5,96,-2.94443897916644,0,1,0,143,1,1,4.955827057
0.3,48,-2.94443897916644,0,0,0,143,1,0,4.812184354
0.7,96,-2.94443897916644,0,1,0,143,1,1,4.905274779
0.9,96,-2.94443897916644,0,1,1,143,1,1,5.521460918
0.9,24,-2.94443897916644,1,0,1,143,1,1,2.302585075
0.5,96,-2.94443897916644,1,1,1,143,1,0,3.526360518
0.5,48,-2.94443897916644,1,0,1,143,1,1,3.951243723
0.9,96,-2.94443897916644,0,0,1,143,1,1,2.397895278
0.3,48,-2.94443897916644,1,1,1,144,0.5,0,4.406719251
0.3,48,-2.94443897916644,1,1,1,144,0.5,0,4.406719251
0.9,96,-2.94443897916644,1,1,1,144,0.333333333333333,1,4.174387272
0.9,96,-2.94443897916644,1,1,1,144,0.333333333333333,0,4.174387272
0.9,96,-2.94443897916644,1,1,1,144,0.333333333333333,0,4.174387272
0.7,12,-2.94443897916644,1,0,1,144,0.5,1,4.204692619
0.7,12,-2.94443897916644,1,0,1,144,0.5,0,4.204692619
0.7,48,-2.94443897916644,1,1,1,144,1,1,4.00733319
0.3,48,-2.94443897916644,1,0,0,144,0.5,0,4.290459442
0.3,48,-2.94443897916644,1,0,0,144,0.5,0,4.290459442
0.5,96,-2.94443897916644,1,0,0,144,1,1,3.871201009
0.5,48,-2.94443897916644,1,0,0,144,1,1,3.891820288
0.7,96,-2.94443897916644,1,1,0,144,1,1,3.367295825
0.3,48,-2.94443897916644,1,0,0,144,1,0,3.784189625
0.7,96,-2.94443897916644,0,1,0,144,1,1,4.248495242
0.7,12,-2.94443897916644,0,0,1,145,1,0,3.178053828
0.9,96,-2.94443897916644,0,1,1,145,1,1,3.135494204
0.3,96,-2.94443897916644,1,1,1,145,1,0,3.218875807
0.9,12,-2.94443897916644,1,0,1,145,1,1,2.564949397
0.7,96,-2.94443897916644,0,1,1,145,1,0,2.944438981
0.9,48,-2.94443897916644,0,1,0,145,1,0,5.010635293
0.5,96,-2.94443897916644,1,0,0,145,1,0,3.465735901
0.5,48,-2.94443897916644,1,0,0,145,0.5,0,3.091042458
0.5,48,-2.94443897916644,1,0,0,145,0.5,0,3.091042458
0.9,12,-2.94443897916644,0,0,0,145,0.5,0,3.044522432
0.9,12,-2.94443897916644,0,0,0,145,0.5,0,3.044522432
0.9,12,-2.94443897916644,0,0,0,145,1,0,2.639057294
0.9,96,-2.94443897916644,1,1,1,146,1,1,3.332204519
0.5,12,-2.94443897916644,1,0,1,146,1,0,2.77258872
0.3,96,-2.94443897916644,1,0,1,146,1,0,3.583518928
0.3,12,-2.94443897916644,1,0,1,146,1,0,3.295836867
0.9,12,-2.94443897916644,0,0,1,146,1,0,2.995732287
0.7,48,-2.94443897916644,1,0,0,146,1,0,3.091042458
0.7,96,-2.94443897916644,0,0,0,146,1,0,2.890371782
0.3,48,-2.94443897916644,0,0,0,146,1,0,2.397895278
0.7,48,-2.94443897916644,0,0,0,146,1,0,3.135494231
0.9,24,-2.94443897916644,0,0,0,146,1,0,2.639057339
0.9,48,-2.94443897916644,0,1,0,147,1,0,4.521788578
0.9,96,-2.94443897916644,1,0,0,147,1,1,3.970291922
0.7,96,-2.94443897916644,1,1,0,147,1,1,3.526360518
0.3,24,-2.94443897916644,1,0,0,147,1,0,4.418840607
0.7,48,-2.94443897916644,0,0,0,147,1,0,4.094344566
0.7,96,-2.94443897916644,1,0,1,147,1,1,2.77258872
0.5,96,-2.94443897916644,0,0,1,147,1,0,3.044522432
0.5,48,-2.94443897916644,1,0,1,147,1,0,3.25809653
0.3,48,-2.94443897916644,0,1,1,147,1,0,3.178053828
0.7,48,-2.94443897916644,0,0,1,147,1,0,3.401197385
0.7,12,-2.94443897916644,0,0,1,148,1,0,3.555348062
0.3,96,-2.94443897916644,1,0,1,148,1,0,3.610917909
0.7,48,-2.94443897916644,1,1,1,148,1,0,2.995732256
0.5,48,-2.94443897916644,0,1,1,148,1,1,3.178053828
0.3,96,-2.94443897916644,0,0,1,148,1,0,3.433987195
0.5,48,-2.94443897916644,1,0,0,148,1,0,3.135494204
0.3,48,-2.94443897916644,1,0,0,148,1,0,2.484906621
0.9,48,-2.94443897916644,0,0,0,148,1,0,2.484906674
0.7,96,-2.94443897916644,1,1,0,148,1,0,2.77258872
0.9,24,-2.94443897916644,0,0,0,148,1,0,3.25809653
0.5,24,-2.94443897916644,0,0,0,149,1,0,2.890371747
0.3,96,-2.94443897916644,0,1,0,149,1,0,3.496507567
0.5,48,-2.94443897916644,0,1,0,149,1,0,3.610917909
0.3,48,-2.94443897916644,1,1,0,149,1,0,3.25809653
0.7,96,-2.94443897916644,0,0,0,149,1,0,2.564949397
0.3,12,-2.94443897916644,1,0,1,149,1,0,3.258096554
0.7,24,-2.94443897916644,0,0,1,149,1,1,3.135494204
0.9,24,-2.94443897916644,0,0,1,149,1,1,2.56494935
0.9,96,-2.94443897916644,1,0,1,149,1,1,2.484906674
0.5,48,-2.94443897916644,0,1,1,149,1,0,3.25809653
0.5,96,-2.94443897916644,0,1,0,150,1,0,2.995732287
0.7,96,-2.94443897916644,0,0,0,150,0.5,0,4.634728984
0.7,96,-2.94443897916644,0,0,0,150,0.5,0,4.634728984
0.5,96,-2.94443897916644,0,1,0,150,1,0,2.397895278
0.3,12,-2.94443897916644,1,0,0,150,1,0,2.833213356
