"","subj_id","correct","r","rsgn","rabs","smoothed","n","plot","log_time","actual_location","attempts","weights","response_0","alpha"
"354","132",0,0.3,1,0.3,0,24,"L",4.234106501,10,1,1,"8",-2.94443897916644
"355","52",0,0.3,1,0.3,0,48,"S",3.988984047,18,1,1,"8",-2.94443897916644
"356","59",0,0.5,1,0.5,0,24,"L",3.258096554,18,2,0.5,"14",-2.94443897916644
"357","59",0,0.5,1,0.5,0,24,"L",3.258096554,18,2,0.5,"2",-2.94443897916644
"358","88",1,0.5,1,0.5,0,96,"S",3.25809653,10,2,0.5,"10",-2.94443897916644
"359","88",0,0.5,1,0.5,0,96,"S",3.25809653,10,2,0.5,"15",-2.94443897916644
"360","123",0,-0.3,0,0.3,0,24,"L",4.304065089,20,6,0.166666666666667,"1",-2.94443897916644
"361","123",0,-0.3,0,0.3,0,24,"L",4.304065089,20,6,0.166666666666667,"4",-2.94443897916644
"362","123",0,-0.3,0,0.3,0,24,"L",4.304065089,20,6,0.166666666666667,"8",-2.94443897916644
"363","123",0,-0.3,0,0.3,0,24,"L",4.304065089,20,6,0.166666666666667,"10",-2.94443897916644
"364","123",0,-0.3,0,0.3,0,24,"L",4.304065089,20,6,0.166666666666667,"13",-2.94443897916644
"365","123",1,-0.3,0,0.3,0,24,"L",4.304065089,20,6,0.166666666666667,"20",-2.94443897916644
"366","180",1,0.9,1,0.9,0,48,"S",3.25809653,19,1,1,"19",-2.94443897916644
"367","17",0,0.3,1,0.3,0,48,"S",2.397895278,18,1,1,"8",-2.94443897916644
"368","200",0,0.7,1,0.7,0,24,"L",2.944438981,2,1,1,"3",-2.94443897916644
"369","196",0,0.9,1,0.9,0,48,"L",2.302585138,19,1,1,"4",-2.94443897916644
"370","183",1,0.7,1,0.7,0,48,"S",2.079441618,11,1,1,"11",-2.94443897916644
"371","93",0,-0.7,0,0.7,0,24,"L",1.791759389,8,1,1,"2",-2.94443897916644
"372","167",1,-0.7,0,0.7,0,48,"S",2.397895278,5,1,1,"5",-2.94443897916644
"373","27",0,-0.5,0,0.5,1,96,"L",3.218875832,15,1,1,"6",-2.94443897916644
"374","165",1,-0.9,0,0.9,0,12,"S",2.484906674,17,1,1,"17",-2.94443897916644
"375","61",0,0.7,1,0.7,0,48,"L",2.944438981,11,1,1,"20",-2.94443897916644
"376","132",0,-0.5,0,0.5,0,24,"L",2.639057339,15,1,1,"13",-2.94443897916644
"377","14",0,-0.3,0,0.3,0,48,"L",4.234106501,18,1,1,"19",-2.94443897916644
"378","59",0,0.3,1,0.3,0,24,"L",2.397895278,10,1,1,"7",-2.94443897916644
"379","87",0,-0.3,0,0.3,0,48,"L",3.433987195,10,1,1,"4",-2.94443897916644
"380","176",0,-0.9,0,0.9,0,96,"L",3.25809653,16,1,1,"1",-2.94443897916644
"381","148",1,-0.9,0,0.9,0,48,"S",3.828641398,1,1,1,"1",-2.94443897916644
"382","142",1,-0.7,0,0.7,1,96,"S",3.583518945,10,1,1,"10",-2.94443897916644
"383","100",0,-0.7,0,0.7,1,96,"L",3.295836867,10,2,0.5,"3",-2.94443897916644
"384","100",0,-0.7,0,0.7,1,96,"L",3.295836867,10,2,0.5,"8",-2.94443897916644
"385","124",0,0.9,1,0.9,1,48,"L",3.091042458,15,1,1,"6",-2.94443897916644
"386","93",1,-0.7,0,0.7,1,96,"S",1.945910113,10,1,1,"10",-2.94443897916644
"387","166",0,-0.7,0,0.7,1,48,"L",3.663561638,11,3,0.333333333333333,"2",-2.94443897916644
"388","166",0,-0.7,0,0.7,1,48,"L",3.663561638,11,3,0.333333333333333,"6",-2.94443897916644
"389","166",1,-0.7,0,0.7,1,48,"L",3.663561638,11,3,0.333333333333333,"11",-2.94443897916644
"390","183",1,-0.7,0,0.7,0,48,"S",2.302585075,11,1,1,"11",-2.94443897916644
"391","17",1,0.9,1,0.9,0,24,"L",2.397895278,4,1,1,"4",-2.94443897916644
"392","11",1,0.3,1,0.3,0,24,"L",4.317488113,1,1,1,"1",-2.94443897916644
"393","138",0,-0.7,0,0.7,0,48,"L",3.465735901,11,1,1,"16",-2.94443897916644
"394","158",1,0.7,1,0.7,1,96,"L",3.332204497,11,1,1,"11",-2.94443897916644
"395","152",1,-0.7,0,0.7,0,24,"S",3.784189625,4,1,1,"4",-2.94443897916644
"396","88",0,0.5,1,0.5,0,24,"S",2.944438981,18,1,1,"6",-2.94443897916644
"397","44",0,-0.3,0,0.3,0,24,"S",3.828641398,17,1,1,"12",-2.94443897916644
"398","165",1,-0.7,0,0.7,1,48,"S",2.397895278,20,1,1,"20",-2.94443897916644
"399","84",0,0.5,1,0.5,1,96,"L",3.295836867,2,1,1,"5",-2.94443897916644
"400","177",1,0.7,1,0.7,1,48,"L",3.663561638,5,1,1,"5",-2.94443897916644
"401","132",0,-0.5,0,0.5,1,48,"L",2.484906621,18,1,1,"16",-2.94443897916644
"402","131",0,0.7,1,0.7,0,96,"L",3.988984047,11,2,0.5,"2",-2.94443897916644
"403","131",1,0.7,1,0.7,0,96,"L",3.988984047,11,2,0.5,"11",-2.94443897916644
"404","183",1,-0.9,0,0.9,1,48,"S",1.945910203,11,1,1,"11",-2.94443897916644
"405","23",0,0.5,1,0.5,1,48,"L",3.367295847,13,1,1,"4",-2.94443897916644
"406","93",1,0.5,1,0.5,1,96,"S",2.197224532,2,1,1,"2",-2.94443897916644
"407","61",1,0.9,1,0.9,0,24,"L",2.77258872,5,1,1,"5",-2.94443897916644
"408","62",1,0.9,1,0.9,1,96,"S",3.637586162,14,1,1,"14",-2.94443897916644
"409","142",0,0.3,1,0.3,0,12,"S",2.708050225,16,1,1,"10",-2.94443897916644
"410","88",1,0.7,1,0.7,0,48,"S",2.197224602,11,1,1,"11",-2.94443897916644
"411","124",0,-0.9,0,0.9,0,96,"L",2.708050183,14,1,1,"19",-2.94443897916644
"412","137",0,-0.5,0,0.5,0,12,"S",3.912023013,11,1,1,"20",-2.94443897916644
"413","200",0,-0.5,0,0.5,1,96,"L",3.332204519,11,2,0.5,"14",-2.94443897916644
"414","200",1,-0.5,0,0.5,1,96,"L",3.332204519,11,2,0.5,"11",-2.94443897916644
"415","82",1,-0.9,0,0.9,1,48,"L",4.615120514,9,1,1,"9",-2.94443897916644
"416","17",0,-0.5,0,0.5,1,48,"L",2.890371747,18,1,1,"11",-2.94443897916644
"417","167",1,-0.7,0,0.7,0,24,"S",3.295836867,4,1,1,"4",-2.94443897916644
"418","100",0,-0.5,0,0.5,0,96,"L",2.995732287,11,1,1,"17",-2.94443897916644
"419","180",1,-0.9,0,0.9,0,24,"S",2.708050183,10,1,1,"10",-2.94443897916644
"420","84",1,0.9,1,0.9,1,96,"L",2.07944154,1,1,1,"1",-2.94443897916644
"421","142",1,0.7,1,0.7,0,96,"S",2.07944154,11,1,1,"11",-2.94443897916644
"422","158",1,-0.7,0,0.7,1,48,"L",3.044522432,11,1,1,"11",-2.94443897916644
"423","166",1,0.9,1,0.9,0,12,"L",3.135494231,8,1,1,"8",-2.94443897916644
"424","157",0,-0.5,0,0.5,0,24,"S",3.912023,4,1,1,"6",-2.94443897916644
"425","14",0,0.5,1,0.5,1,96,"L",3.433987195,2,1,1,"20",-2.94443897916644
"426","52",0,-0.3,0,0.3,1,96,"S",3.850147608,19,1,1,"1",-2.94443897916644
"427","152",0,0.7,1,0.7,0,24,"S",3.178053828,17,1,1,"5",-2.94443897916644
"428","197",0,-0.7,0,0.7,0,96,"L",4.53259949,14,2,0.5,"16",-2.94443897916644
"429","197",1,-0.7,0,0.7,0,96,"L",4.53259949,14,2,0.5,"14",-2.94443897916644
"430","61",0,0.5,1,0.5,0,24,"L",2.708050183,2,1,1,"13",-2.94443897916644
"431","142",1,-0.7,0,0.7,0,48,"S",1.945910203,13,1,1,"13",-2.94443897916644
"432","87",0,-0.5,0,0.5,0,48,"S",3.496507567,12,1,1,"9",-2.94443897916644
"433","180",1,-0.9,0,0.9,1,96,"S",2.56494935,19,1,1,"19",-2.94443897916644
"434","148",0,-0.3,0,0.3,1,96,"S",3.465735901,19,1,1,"5",-2.94443897916644
"435","199",0,-0.7,0,0.7,0,48,"S",4.143134721,11,1,1,"10",-2.94443897916644
"436","23",0,-0.5,0,0.5,0,96,"S",3.401197364,11,1,1,"20",-2.94443897916644
"437","11",1,0.7,1,0.7,1,96,"L",3.663561638,3,1,1,"3",-2.94443897916644
"438","186",0,0.9,1,0.9,0,48,"L",3.367295825,19,1,1,"18",-2.94443897916644
"439","14",1,-0.9,0,0.9,0,96,"S",2.639057339,14,1,1,"14",-2.94443897916644
"440","87",1,0.9,1,0.9,1,48,"S",2.197224602,17,1,1,"17",-2.94443897916644
"441","123",0,-0.5,0,0.5,0,24,"L",3.97029191,15,8,0.125,"3",-2.94443897916644
"442","123",0,-0.5,0,0.5,0,24,"L",3.97029191,15,8,0.125,"5",-2.94443897916644
"443","123",0,-0.5,0,0.5,0,24,"L",3.97029191,15,8,0.125,"8",-2.94443897916644
"444","123",0,-0.5,0,0.5,0,24,"L",3.97029191,15,8,0.125,"12",-2.94443897916644
"445","123",0,-0.5,0,0.5,0,24,"L",3.97029191,15,8,0.125,"10",-2.94443897916644
"446","123",1,-0.5,0,0.5,0,24,"L",3.97029191,15,8,0.125,"15",-2.94443897916644
"447","123",0,-0.5,0,0.5,0,24,"L",3.97029191,15,8,0.125,"14",-2.94443897916644
"448","123",0,-0.5,0,0.5,0,24,"L",3.97029191,15,8,0.125,"19",-2.94443897916644
"449","17",0,0.5,1,0.5,1,48,"L",3.044522432,13,1,1,"7",-2.94443897916644
"450","51",1,0.9,1,0.9,0,24,"L",2.484906674,13,1,1,"13",-2.94443897916644
"451","118",0,-0.7,0,0.7,0,12,"S",4.276666117,8,1,1,"13",-2.94443897916644
"452","124",0,0.3,1,0.3,0,24,"S",3.496507548,10,1,1,"9",-2.94443897916644
"453","200",0,0.5,1,0.5,1,48,"L",3.465735901,13,1,1,"7",-2.94443897916644
"454","87",1,-0.9,0,0.9,1,48,"S",2.07944154,11,1,1,"11",-2.94443897916644
"455","158",0,-0.3,0,0.3,0,12,"L",3.332204519,10,1,1,"3",-2.94443897916644
"456","131",1,0.9,1,0.9,1,48,"L",3.784189639,15,3,0.333333333333333,"15",-2.94443897916644
"457","131",0,0.9,1,0.9,1,48,"L",3.784189639,15,3,0.333333333333333,"16",-2.94443897916644
"458","131",0,0.9,1,0.9,1,48,"L",3.784189639,15,3,0.333333333333333,"20",-2.94443897916644
"459","84",0,0.7,1,0.7,0,24,"L",3.433987215,17,1,1,"7",-2.94443897916644
"460","142",0,-0.7,0,0.7,0,12,"L",3.218875832,2,1,1,"3",-2.94443897916644
"461","118",1,0.9,1,0.9,0,48,"S",2.197224532,4,1,1,"4",-2.94443897916644
"462","137",0,0.3,1,0.3,1,48,"S",3.688879452,2,1,1,"6",-2.94443897916644
"463","88",0,0.7,1,0.7,0,24,"L",3.761200115,2,1,1,"3",-2.94443897916644
"464","93",0,0.5,1,0.5,0,48,"S",3.8066625,7,1,1,"10",-2.94443897916644
"465","44",1,0.9,1,0.9,0,12,"S",3.555348062,19,1,1,"19",-2.94443897916644
"466","100",0,-0.3,0,0.3,0,24,"S",3.737669613,20,1,1,"2",-2.94443897916644
"467","23",0,-0.5,0,0.5,0,96,"S",2.995732256,19,1,1,"16",-2.94443897916644
"468","200",0,0.3,1,0.3,1,48,"L",2.484906674,7,2,0.5,"3",-2.94443897916644
"469","200",0,0.3,1,0.3,1,48,"L",2.484906674,7,2,0.5,"13",-2.94443897916644
"470","148",0,-0.5,0,0.5,0,48,"S",2.995732287,11,1,1,"10",-2.94443897916644
"471","93",0,-0.3,0,0.3,1,96,"S",1.945910113,3,1,1,"13",-2.94443897916644
"472","152",0,-0.3,0,0.3,0,96,"S",3.688879452,5,1,1,"12",-2.94443897916644
"473","87",1,0.3,1,0.3,0,96,"S",2.77258872,3,1,1,"3",-2.94443897916644
"474","197",0,-0.3,0,0.3,0,96,"L",3.688879452,5,1,1,"6",-2.94443897916644
"475","177",1,-0.7,0,0.7,0,24,"L",4.174387272,7,1,1,"7",-2.94443897916644
"476","137",0,-0.5,0,0.5,0,12,"S",2.708050183,2,1,1,"13",-2.94443897916644
"477","52",0,-0.3,0,0.3,0,24,"S",3.091042458,17,1,1,"5",-2.94443897916644
"478","157",0,0.3,1,0.3,0,12,"S",3.891820301,7,1,1,"10",-2.94443897916644
"479","158",1,0.9,1,0.9,0,48,"L",3.178053828,13,1,1,"13",-2.94443897916644
"480","17",0,-0.3,0,0.3,0,24,"L",3.526360518,20,1,1,"14",-2.94443897916644
"481","142",1,0.9,1,0.9,1,48,"L",2.484906621,17,1,1,"17",-2.94443897916644
"482","200",0,0.7,1,0.7,0,12,"S",2.77258872,7,1,1,"1",-2.94443897916644
"483","23",1,-0.9,0,0.9,0,96,"S",2.833213319,16,1,1,"16",-2.94443897916644
"484","167",0,0.7,1,0.7,0,48,"L",4.158883081,11,1,1,"7",-2.94443897916644
"485","87",1,0.9,1,0.9,0,96,"S",2.56494935,17,1,1,"17",-2.94443897916644
"486","14",0,-0.3,0,0.3,0,96,"S",3.71357207,5,1,1,"9",-2.94443897916644
"487","11",0,-0.3,0,0.3,0,12,"L",3.737669613,5,1,1,"20",-2.94443897916644
"488","126",0,-0.3,0,0.3,0,24,"S",4.934473932,11,1,1,"10",-2.94443897916644
"489","93",0,0.3,1,0.3,0,12,"S",2.397895278,14,1,1,"10",-2.94443897916644
"490","199",0,-0.3,0,0.3,0,96,"S",3.784189625,11,1,1,"14",-2.94443897916644
"491","84",0,-0.5,0,0.5,0,48,"L",3.433987195,6,1,1,"3",-2.94443897916644
"492","124",0,0.5,1,0.5,0,48,"S",3.496507548,2,1,1,"9",-2.94443897916644
"493","152",1,0.9,1,0.9,0,12,"S",2.944438981,8,1,1,"8",-2.94443897916644
"494","17",0,-0.5,0,0.5,0,96,"L",2.397895221,11,1,1,"17",-2.94443897916644
"495","62",0,-0.3,0,0.3,0,96,"S",4.394449156,3,1,1,"5",-2.94443897916644
"496","53",1,0.9,1,0.9,0,24,"L",5.843544418,4,1,1,"4",-2.94443897916644
"497","186",0,-0.3,0,0.3,0,24,"L",3.433987215,17,1,1,"7",-2.94443897916644
"498","142",1,0.7,1,0.7,1,96,"L",2.639057294,11,1,1,"11",-2.94443897916644
"499","148",0,-0.3,0,0.3,0,12,"S",2.833213319,10,1,1,"8",-2.94443897916644
"500","131",0,-0.3,0,0.3,0,96,"S",3.737669613,11,4,0.25,"6",-2.94443897916644
"501","131",0,-0.3,0,0.3,0,96,"S",3.737669613,11,4,0.25,"16",-2.94443897916644
"502","131",0,-0.3,0,0.3,0,96,"S",3.737669613,11,4,0.25,"20",-2.94443897916644
"503","131",0,-0.3,0,0.3,0,96,"S",3.737669613,11,4,0.25,"18",-2.94443897916644
"504","88",1,0.3,1,0.3,1,96,"L",3.637586162,17,1,1,"17",-2.94443897916644
"505","200",1,-0.5,0,0.5,1,96,"S",2.77258872,10,1,1,"10",-2.94443897916644
"506","43",1,0.7,1,0.7,1,96,"S",3.71357207,11,1,1,"11",-2.94443897916644
"507","158",0,-0.5,0,0.5,0,96,"L",3.091042458,19,1,1,"1",-2.94443897916644
"508","197",1,0.7,1,0.7,0,24,"S",3.401197385,2,2,0.5,"2",-2.94443897916644
"509","197",0,0.7,1,0.7,0,24,"S",3.401197385,2,2,0.5,"3",-2.94443897916644
"510","152",0,0.3,1,0.3,0,96,"S",2.484906674,3,1,1,"11",-2.94443897916644
"511","167",0,-0.3,0,0.3,1,96,"L",2.890371747,10,1,1,"6",-2.94443897916644
"512","23",0,-0.3,0,0.3,1,96,"S",2.995732287,3,1,1,"17",-2.94443897916644
"513","180",1,0.5,1,0.5,1,48,"S",4.219507699,10,1,1,"10",-2.94443897916644
"514","123",0,0.7,1,0.7,0,96,"L",4.127134386,12,5,0.2,"4",-2.94443897916644
"515","123",0,0.7,1,0.7,0,96,"L",4.127134386,12,5,0.2,"8",-2.94443897916644
"516","123",0,0.7,1,0.7,0,96,"L",4.127134386,12,5,0.2,"9",-2.94443897916644
"517","123",0,0.7,1,0.7,0,96,"L",4.127134386,12,5,0.2,"15",-2.94443897916644
"518","123",0,0.7,1,0.7,0,96,"L",4.127134386,12,5,0.2,"19",-2.94443897916644
"519","203",0,-0.7,0,0.7,0,12,"L",2.708050225,11,1,1,"16",-2.94443897916644
"520","137",1,-0.7,0,0.7,0,24,"S",3.526360536,7,1,1,"7",-2.94443897916644
"521","124",1,-0.7,0,0.7,0,12,"S",3.135494204,2,1,1,"2",-2.94443897916644
"522","126",1,-0.7,0,0.7,0,96,"S",3.091042458,11,1,1,"11",-2.94443897916644
"523","62",1,0.9,1,0.9,1,96,"L",2.944438981,1,1,1,"1",-2.94443897916644
"524","11",1,-0.7,0,0.7,1,48,"L",3.332204519,11,1,1,"11",-2.94443897916644
"525","14",0,-0.5,0,0.5,0,24,"S",3.367295825,4,1,1,"6",-2.94443897916644
"526","200",0,0.3,1,0.3,0,48,"S",2.708050225,18,1,1,"16",-2.94443897916644
"527","51",0,0.5,1,0.5,0,24,"L",4.04305127,3,1,1,"4",-2.94443897916644
"528","142",0,-0.3,0,0.3,0,24,"L",2.944438981,17,1,1,"7",-2.94443897916644
"529","84",0,0.3,1,0.3,1,48,"S",3.367295825,20,2,0.5,"9",-2.94443897916644
"530","84",0,0.3,1,0.3,1,48,"S",3.367295825,20,2,0.5,"17",-2.94443897916644
"531","82",0,-0.9,0,0.9,0,12,"L",4.442651254,3,2,0.5,"17",-2.94443897916644
"532","82",0,-0.9,0,0.9,0,12,"L",4.442651254,3,2,0.5,"13",-2.94443897916644
"533","197",1,0.5,1,0.5,0,96,"S",2.708050183,13,1,1,"13",-2.94443897916644
"534","44",0,0.3,1,0.3,0,24,"S",4.007333179,1,1,1,"6",-2.94443897916644
"535","61",0,0.7,1,0.7,0,48,"L",4.025351689,19,2,0.5,"5",-2.94443897916644
"536","61",1,0.7,1,0.7,0,48,"L",4.025351689,19,2,0.5,"19",-2.94443897916644
"537","53",1,0.5,1,0.5,0,48,"L",2.56494935,2,1,1,"2",-2.94443897916644
"538","200",1,-0.9,0,0.9,0,48,"S",1.791759493,1,1,1,"1",-2.94443897916644
"539","167",1,0.9,1,0.9,0,12,"L",2.944438981,19,1,1,"19",-2.94443897916644
"540","166",0,-0.9,0,0.9,0,48,"L",4.564348196,5,1,1,"1",-2.94443897916644
"541","148",1,0.7,1,0.7,1,96,"L",2.944438981,3,1,1,"3",-2.94443897916644
"542","142",1,-0.7,0,0.7,0,24,"S",2.197224602,8,1,1,"8",-2.94443897916644
"543","88",0,0.3,1,0.3,0,12,"L",3.367295847,7,1,1,"17",-2.94443897916644
"544","200",1,0.9,1,0.9,0,48,"S",1.791759389,19,1,1,"19",-2.94443897916644
"545","157",1,-0.7,0,0.7,0,24,"S",3.891820288,8,1,1,"8",-2.94443897916644
"546","41",1,-0.7,0,0.7,0,48,"L",5.587248659,13,2,0.5,"13",-2.94443897916644
"547","41",0,-0.7,0,0.7,0,48,"L",5.587248659,13,2,0.5,"16",-2.94443897916644
"548","84",0,0.3,1,0.3,0,96,"S",2.639057339,16,1,1,"3",-2.94443897916644
"549","199",0,0.3,1,0.3,0,12,"S",3.806662486,16,1,1,"13",-2.94443897916644
"550","100",1,0.9,1,0.9,0,24,"S",2.484906621,13,1,1,"13",-2.94443897916644
"551","23",0,-0.5,0,0.5,0,96,"S",3.367295825,11,1,1,"20",-2.94443897916644
"552","51",1,0.7,1,0.7,0,48,"L",2.77258872,11,1,1,"11",-2.94443897916644
"553","14",0,0.3,1,0.3,1,48,"S",2.944438981,7,1,1,"13",-2.94443897916644
"554","186",0,-0.5,0,0.5,1,48,"L",3.688879452,6,1,1,"7",-2.94443897916644
"555","180",0,0.3,1,0.3,1,96,"S",3.367295825,1,1,1,"2",-2.94443897916644
"556","166",1,0.5,1,0.5,0,48,"S",2.639057339,2,1,1,"2",-2.94443897916644
"557","62",1,0.9,1,0.9,0,96,"L",3.25809653,3,1,1,"3",-2.94443897916644
"558","124",0,-0.9,0,0.9,0,12,"S",3.295836867,3,1,1,"6",-2.94443897916644
"559","41",1,-0.7,0,0.7,0,96,"S",2.77258872,11,1,1,"11",-2.94443897916644
"560","14",1,-0.9,0,0.9,0,24,"S",2.564949397,19,1,1,"19",-2.94443897916644
"561","44",0,0.5,1,0.5,0,96,"S",3.367295847,10,1,1,"15",-2.94443897916644
"562","43",1,0.5,1,0.5,0,96,"S",3.367295825,13,1,1,"13",-2.94443897916644
"563","197",1,0.7,1,0.7,1,96,"S",3.135494204,11,1,1,"11",-2.94443897916644
"564","123",0,-0.3,0,0.3,0,96,"L",3.784189625,5,5,0.2,"2",-2.94443897916644
"565","123",1,-0.3,0,0.3,0,96,"L",3.784189625,5,5,0.2,"5",-2.94443897916644
"566","123",0,-0.3,0,0.3,0,96,"L",3.784189625,5,5,0.2,"10",-2.94443897916644
"567","123",0,-0.3,0,0.3,0,96,"L",3.784189625,5,5,0.2,"16",-2.94443897916644
"568","123",0,-0.3,0,0.3,0,96,"L",3.784189625,5,5,0.2,"18",-2.94443897916644
"569","131",0,-0.5,0,0.5,0,96,"S",4.0253517,11,3,0.333333333333333,"16",-2.94443897916644
"570","131",1,-0.5,0,0.5,0,96,"S",4.0253517,11,3,0.333333333333333,"11",-2.94443897916644
"571","131",0,-0.5,0,0.5,0,96,"S",4.0253517,11,3,0.333333333333333,"20",-2.94443897916644
"572","51",0,-0.3,0,0.3,0,24,"L",3.044522432,17,1,1,"6",-2.94443897916644
"573","167",0,0.7,1,0.7,0,48,"L",3.465735901,11,1,1,"16",-2.94443897916644
"574","100",0,-0.5,0,0.5,0,48,"S",3.178053828,12,1,1,"3",-2.94443897916644
"575","106",1,-0.7,0,0.7,0,48,"S",2.708050183,13,1,1,"13",-2.94443897916644
"576","157",0,-0.3,0,0.3,0,12,"S",3.433987215,5,1,1,"14",-2.94443897916644
"577","41",1,0.9,1,0.9,0,12,"S",2.56494935,3,1,1,"3",-2.94443897916644
"578","124",0,-0.9,0,0.9,0,48,"S",3.044522462,1,1,1,"4",-2.94443897916644
"579","158",0,0.5,1,0.5,0,96,"L",3.663561638,13,1,1,"2",-2.94443897916644
"580","51",1,0.9,1,0.9,1,48,"L",2.302585075,17,1,1,"17",-2.94443897916644
"581","11",0,-0.3,0,0.3,0,96,"L",3.931825632,5,1,1,"16",-2.94443897916644
"582","166",1,-0.9,0,0.9,1,96,"S",3.218875807,19,1,1,"19",-2.94443897916644
"583","84",0,0.5,1,0.5,0,48,"S",3.465735901,7,2,0.5,"20",-2.94443897916644
"584","84",0,0.5,1,0.5,0,48,"S",3.465735901,7,2,0.5,"1",-2.94443897916644
"585","199",0,-0.9,0,0.9,0,96,"L",3.465735901,7,1,1,"12",-2.94443897916644
"586","177",0,0.7,1,0.7,1,96,"L",4.574710973,3,1,1,"4",-2.94443897916644
